FighterID,Name,Height,Weight,Reach,DOB,SSPM,StrkACC,SSAbsPM,StrkDEF,TDAVG,TDACC,TDDEF,SUBAVG,Wins,Losses,WLDiff,Fire
9bad58fa651d6196,Jermaine Andre,"5'7""",200,,  --,0,0,0,0,0,0,0,0,2,1,1,2
8be9deb7d6b36354,Asjabharan,"5'6""",135,,1992,0,0,0,0,0,0,0,0,0,0,0,0
0c1a04afca64e38f,Josh Appelt,"5'10""",255,,1983,1.35,0.4,11.5,0.32,0,0,0.33,0,0,1,-1,-1
ee0b69e307c857e5,Chris Amarante,,185,,  --,0,0,0,0,0,0,0,0,1,0,1,1
dc5a6b2fdb27e7dc,Amilcar Alves,"6'0""",170,,1988,0.5,0.46,2.02,0.3,0,0,0.53,0,0,2,-2,-1
1e38bba6738b7b10,Alfonso Alcarez,"5'3""",145,,1970,0,0,0,0,0,0,0,0,0,0,0,0
9c9455912d917e4e,Tristan Arenal,,155,,  --,0,0,0,0,0,0,0,0,1,0,1,1
710f0f8c5d5c9d41,Lucas Almeida,"5'11""",145,71,1991,5.29,0.47,5.29,0.45,0,0,0.4,0,1,2,-1,-1
8f382b3baa954d2a,Jessica Aguilar,"5'3""",115,63,1982,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2,1,4,-3,-1
2af2f2e26c4c0402,Hunter Azure,"5'8""",145,69,1992,3.92,0.53,2.08,0.58,1.97,0.34,0.67,1.3,3,2,1,-1
eb393afdbe3293d5,Ismael Bonfim,"5'8""",155,71,1995,4.91,0.57,2.66,0.76,1.11,0.28,0.81,0,2,1,1,0
b69f24c500d783e7,Francimar Barroso,"6'1""",205,75,1980,2.77,0.52,3.07,0.59,2.22,0.24,0.83,0,4,4,0,-1
669970f7feba8ecd,Erin Blanchfield,"5'4""",125,66,1999,5.58,0.52,3.32,0.62,2.86,0.36,0.83,1.2,6,0,6,5.80608
8f313e9c3a39c06e,Bahatebole Batebolati,"5'11""",155,71,1997,4.34,0.47,4.62,0.64,2.04,1,1,0,1,0,1,1
38b1417ec17072da,Jess Bouscal,,155,,  --,0,0,0,0,0,0,0,0,1,0,1,1
cf1a88371c8cb690,Aaron Brink,"6'3""",205,,1974,3.49,0.42,5.71,0.57,0,0,0,0,1,1,0,1
9900ab86a4c458bd,Josh Bumgarner,"6'1""",170,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
f273f1b8df04c8a1,Eduardo Bustillos,"5'8""",135,,1987,2.61,0.59,6.22,0.35,0,0,1,0,0,0,0,0
b26d3e3746fb4024,Brian Bowles,"5'7""",135,70,1980,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,7,3,4,-1
55f446032177b119,Chris Beal,"5'7""",125,69,1985,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,2,3,-1,-1
70a1c7626b5e0599,Derek Bohi,"6'4""",260,,  --,0,0,0,0,0,0,0,0,0,0,0,0
476fe566d2df676e,Modestas Bukauskas,"6'3""",205,78,1994,3.46,0.4,4.13,0.48,0,0,0.75,0,3,3,0,0
8fd1f27e86661ede,Alexandre Barros,"5'9""",170,,1976,0.98,0.4,4.05,0.36,1.84,0.5,1,0,0,1,-1,-1
6f242453c91a5af0,Dennis Bermudez,"5'6""",155,66,1986,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,10,7,3,1
4fd76e7ba8313457,Salvador Becerra,"5'9""",155,,  --,4.57,0.31,3.83,0.58,0,0,0.66,0,0,0,0,0
3c85e04b08a05751,Calen Born,"5'8""",170,72,1988,0,0,0,0,0,0,0,0,0,0,0,0
0db70ca89e1c7374,Dieusel Berto,"5'9""",200,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
934de214814b8ff4,Jesse Bongfeldt,"6'0""",185,,1980,2.91,0.62,1.01,0.5,1.51,0.33,0.33,0,0,1,-1,-1
e4d2564ea0e34e2b,Mehdi Baghdad,"6'1""",155,,1985,3.13,0.3,4.56,0.46,0,0,0.33,0,0,2,-2,-1
b9f28e7045fdfce7,Raoni Barcelos,"5'7""",135,67,1987,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,6,4,2,-1
2c733e059462c1dc,Sean Bassett,,155,,  --,0,0,0,0,0,0,0,0,0,3,-3,-1
35d6337320a4ae48,Arlene Blencowe,"5'5""",145,,1983,2.31,0.43,2.1,0.43,0,0,0.55,0.6,0,0,0,0
880c6b788266a3ef,Frederick Brown,"6'0""",235,,  --,0,0,0,0,0,0,0,0,0,0,0,0
dfdd0c5dd0d4bc23,Mike Bourke,"6'0""",275,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
2c64c035485906aa,Nah-Shon Burrell,"5'11""",170,,1990,4.83,0.47,3.45,0.56,0,0,0.52,0.3,4,2,2,-1
6da99156486ed6c2,Joshua Burkman,"5'10""",170,72,1980,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,6,12,-6,-1
b7c5eb7cdbac6a63,Danny Barlow,,170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
82d4c957649faf9b,Miguel Baeza,"6'2""",170,74,1992,4.88,0.49,5.1,0.53,0.44,0.28,1,1.8,4,3,1,-1
69f01b25dfabaf6b,Mads Burnell,"5'8""",145,69,1994,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,1,2,-1,-1
ecdf14f4f8643d39,Byron Bloodworth,"5'8""",135,,1983,1.82,0.28,5.18,0.5,0,0,0,0,0,2,-2,-1
39cc64bf0a269db9,Niklas Backstrom,"6'1""",145,,1989,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,1,2,-1,-1
d2c55d1d2e67773b,David Branch,"6'1""",185,78,1981,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0,4,5,-1,-1
81ca2c245b19b3c5,Melton Bowen,"6'0""",225,,1969,0,0,0,0,0,0,0,0,0,1,-1,-1
172c2135e70f87b7,Luke Barnatt,"6'6""",185,77,1988,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,3,3,0,-1
702a72aa7a266d86,Tony Bonello,"6'2""",185,,  --,0.62,0.33,12.62,0.1,0,0,0,0,0,1,-1,-1
80c0bed43da0e27b,David Baron,"5'6""",155,,1973,1.17,0.3,2.1,0.56,0,0,0.14,0.7,0,2,-2,-1
2adb11835acd815b,Tom Blackledge,,205,,  --,2.91,0.61,2.55,0.46,0,0,0.75,0,0,1,-1,-1
898337ef520fe4d3,Bryan Baker,"6'3""",185,,1985,1.78,0.52,2.83,0.45,0.44,0.5,0.37,0.9,2,1,1,-1
b8fdb2903a2582a8,Zachary Borrego,"6'2""",185,78,1996,0,0,1.94,0.33,0,0,0,0,0,1,-1,-1
5c126c6aac3ef364,Poliana Botelho,"5'8""",125,67,1988,2.9,0.58,2.8,0.54,0.85,0.57,0.76,0,3,4,-1,-1
5f8e00c27b7e7410,Justin Bruckmann,"5'9""",170,,  --,0.59,0.66,5.91,0.16,0,0,0.33,0,0,1,-1,-1
d21113c9ff3788ae,Peter Barrett,"5'10""",145,73,1986,4.18,0.61,4.32,0.42,1.39,0.22,0.66,0,1,2,-1,-1
4c805f5f58a75df0,Mikey Burnett,"5'6""",170,,1974,0,0,0,0,0,0,0,0,2,1,1,1
9e2624ac992660c6,Chris Brown,,170,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
0313bf497de9c470,Igor Borisov,"6'0""",235,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
f0abbb6f3444dae7,Paul Buentello,"6'2""",245,77,1974,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,8,4,4,-1
a52bc1e62cf0b7c6,Melsik Baghdasaryan,"5'9""",145,70,1992,5.28,0.61,3.06,0.58,0,0,0.72,0,4,1,3,1
497ba5b12a4bfc47,Jason Brilz,"5'11""",205,71,1975,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3,3,4,-1,-1
30e39145fec48d25,Jason Butcher,"6'3""",185,,1984,1.82,0.4,2.73,0.25,13.64,0.5,0,0,0,0,0,0
dc63542668295c23,Michael Bravo,,155,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
c3ac8d0da7b05772,Josh Bennett,"6'4""",259,,  --,2.9,0.4,5.8,0.43,1.5,1,1,0,0,1,-1,-1
81d9df19e255b8b6,Jarred Brooks,"5'3""",125,62,1993,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,2,2,0,1
59c438c81fbf3ece,Tereza Bleda,"5'9""",125,71,2001,3.02,0.53,1.86,0.46,1.81,0.27,0.83,0.7,2,1,1,1
a6959da32f0e6b5d,Kyle Bradley,"5'9""",155,71,1982,1.99,0.4,3.45,0.58,0.65,0.5,0.4,0,1,3,-2,-1
f0c779dc2ca3816c,George Bush,"6'1""",205,,  --,6.35,0.64,2.31,0.55,17.31,0.66,0,0,0,1,-1,-1
3a6ac598320ca7f2,Donovan Beard,"6'2""",185,78,1989,0,0,5.77,0.28,0,0,0,0,0,1,-1,-1
611b9c068c9e2c44,Rich Bouphanouvong,"5'7""",170,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
93892752c5fc23ca,Jerry Bohlander,"5'11""",199,,1974,0,0,0,0,0,0,0,0,5,2,3,-1
93bf96be327fcd98,Jeff Bedard,"5'6""",145,,1970,0.8,0.51,0,1,3.43,0.66,1,2.6,1,1,0,-1
53c21779d84ceb75,Jay Bogan,,145,,  --,0,0,0,0,0,0,0,0,0,0,0,0
aebfb84d1f6d2d8c,Allen Berube,"5'8""",155,,1974,0.92,0.8,0.92,0.33,6.87,1,0,3.4,0,1,-1,-1
b2f743746e8dcfa2,Jason Black,"5'8""",155,,1972,1.06,0.47,2.6,0.45,0.48,0.33,0.28,6.2,2,3,-1,-1
11547e29f253fb89,Marcos Brigagao,"6'3""",205,76,1996,3.07,0.43,3.27,0.25,0,0,0.36,0,0,1,-1,-1
aa571d75f80fde7d,Drew Brokenshire,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2891c9f7b26b26fc,Bret Bergmark,"5'9""",170,,1973,2.78,0.52,2.78,0.37,4.17,1,0.5,4.2,1,1,0,1
9c442aaf149ea982,Shauna Bannon,"5'5""",115,65,1993,3.6,0.37,3.73,0.37,0,0,0.33,0,0,1,-1,-1
231926533134ec1f,Justin Buchholz,"6'0""",155,73,1983,2.35,0.26,4.14,0.51,0,0,0.33,0.8,1,4,-3,-1
ce05955c26c3c090,Eric Bedard,"6'2""",239,,1984,6.37,0.35,8.54,0.52,0,0,0,0,0,0,0,0
43612456979e5d5e,Steve Byrnes,"6'0""",170,,  --,1.2,0.51,2.67,0.27,3,0.6,0,4,0,1,-1,-1
b0a6124751a56bc4,Jonathan Brookins,"6'0""",145,74,1985,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,2,4,-2,-1
968764372c49eab6,Abdul Azeem Badakhshi,,145,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2213330f082f82d5,Derrick Burnsed,,155,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
a4de54ea806fb525,Ray Borg,"5'4""",135,63,1993,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1,7,5,2,-1
e4a47b07044ddd72,Ignacio Bahamondes,"6'3""",155,75,1997,6.97,0.46,4.36,0.57,0,0,0.85,0.4,4,2,2,-1
e8fb8e53bc2e29d6,Marcus Bossett,"6'1""",215,,  --,0,0,0,0,0,0,0,0,1,2,-1,-1
7e69a4b0961aa555,Brad Blackburn,"5'10""",170,73,1977,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7,3,2,1,-1
d31cbcdd7d69536d,TJ Brown,"5'9""",145,72,1990,3.63,0.45,3.14,0.48,3.53,0.55,0.36,1.5,4,4,0,0
a817e238b2747404,Dylan Budka,"6'0""",185,75,2000,1.47,0.66,0.73,0.52,2,0.28,1,1,1,0,1,1
ad3f53c454cbbead,Josh Barnett,"6'3""",250,78,1977,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4,21,8,13,1
013da757877044a2,Joe Brammer,"5'8""",155,,1983,2.15,0.31,2.8,0.56,0.81,0.5,0.5,0,0,2,-2,-1
c2e3e67b5911bfb7,Diego Brandao,"5'7""",145,64,1987,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,6,4,2,-1
a75a48bfe776b2c2,Jesse Butler,"5'10""",145,73,1992,2.61,0.14,7.83,0.4,0,0,0,0,0,1,-1,-1
619d807fa54ae8f7,Jason Blackford,,,,  --,0,0,0,0,0,0,0,0,1,0,1,1
9d455d5cfe6a0e35,Kyle Bolt,"6'2""",185,,  --,7.27,0.52,7.27,0.45,0,0,0,0,0,0,0,0
bbab3baf66128ae2,Javid Basharat,"5'9""",135,69,1995,5.64,0.6,2.3,0.66,2.03,0.57,0.85,0.2,4,0,4,0
1433786ac76cf777,Colley  Bradford,"5'7""",145,,  --,0.43,0.25,1.73,0.5,19.42,0.5,1,0,0,1,-1,-1
66766984842c13dc,Edson Berto,"5'6""",155,,1983,1.76,0.36,4.62,0.47,5.47,0.4,0,2.7,1,2,-1,-1
04c8b08b16a5b99e,Tanner Boser,"6'2""",205,75,1991,4.7,0.52,2.75,0.58,0,0,0.63,0,5,5,0,1
4c4b44e3cf5815b3,Stephen Banaszak,"6'0""",145,,1990,4.2,0.47,1.15,0.66,0,0,1,1.9,0,0,0,0
52b3ec072ad497a4,Dominic Brown,"5'11""",190,,1982,0,0,0,0,0,0,0,0,0,1,-1,-1
3feed7d02711d8b7,Courtney Buck,"5'10""",135,,1982,1.49,0.28,3.24,0.54,0,0,0.33,0,0,2,-2,-1
ebf298f8ac7e232b,David Blanco,"5'7""",145,,  --,0,0,0,0,0,0,0,0,0,0,0,0
23024fdfc966410a,Gilbert Burns,"5'10""",170,71,1986,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,15,6,9,-1
c3f6db17cea09ca7,Danilo Belluardo,"6'0""",155,74,1994,1.52,0.61,4.79,0.41,3.5,1,0.5,0,0,2,-2,-1
20999e27ddd94bda,Ryan Benoit,"5'5""",125,68,1989,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4,3,6,-3,-1
c5a126ace82a6025,Anthony Birchak,"5'8""",135,69,1986,3.93,0.36,3.67,0.56,0.48,0.14,0.61,0.5,2,4,-2,-1
27b388f0aab49780,Dione Barbosa,"5'6""",125,66,1992,0.87,0.5,0.65,0.66,3.27,1,0,9.8,1,0,1,1
df3c39573d01f55b,Mike Bronzoulis,"6'0""",155,,1979,1.13,0.34,2.54,0.37,0,0,0.33,0,1,1,0,1
e0b74df14f52cd15,Mike Brown,"5'6""",145,70,1975,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6,8,6,2,-1
c50ea21fe9ef478d,Yohan Banks,,,,  --,0,0,0,0,0,0,0,0,2,0,2,2
59851163aaf1aed8,Gregory Bouchelaghem,"6'2""",183,,  --,0.27,0.21,1.53,0.36,0,0,0.5,0,0,1,-1,-1
91e69a1c3c87325b,Chris Barnhizer,,,,  --,0,0,0,0,0,0,0,0,1,0,1,1
34218661c44ed55d,Michel Batista,"6'3""",260,,1984,0,0,4.03,0.4,6.72,0.5,0,0,0,1,-1,-1
9ddfb3369a3b0394,Antonio Banuelos,"5'5""",135,63,1979,2.69,0.33,3.15,0.58,1.62,0.62,0.86,0.4,8,6,2,-1
cbd3e590a85b18c5,Mirsad Bektic,"5'8""",145,70,1991,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4,6,4,2,-1
2dc1bc1a02961656,Manny Bermudez,"5'10""",145,71,1994,2.92,0.61,2.68,0.46,3.06,0.54,0,3.1,3,2,1,-1
404ecb2700844072,DeAnna Bennett,"5'4""",125,68,1984,3.13,0.58,3.27,0.58,0,0,0,1,0,0,0,0
fa6796c55d6c5440,Curtis Blaydes,"6'4""",265,80,1991,3.56,0.49,1.89,0.59,5.93,0.53,0.33,0,12,4,8,0
e9e7e1c8ff289e1b,Humberto Brown Morrison,"5'10""",145,,1984,1.71,0.5,2.19,0.62,1.43,0.25,0,0,0,1,-1,-1
c6a33ff198aaaeeb,Stephan Bonnar,"6'4""",205,79,1977,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1,8,8,0,-1
d1dcd4e96464a53d,Jules Bruchez,"6'0""",205,,1977,0.69,0.5,5.52,0.46,0,0,0,0,0,1,-1,-1
a71feb7ea7592a71,Mike Bencic,"6'0""",215,,  --,0,0,3.32,0.53,0,0,0,0,0,2,-2,-1
cc8c623cca88f54f,Mayra Bueno Silva,"5'6""",135,66,1991,4.16,0.54,4.71,0.57,0.35,0.5,0.68,1.6,7,2,5,2.88
0b8d512c79b4baf3,Matt Bessette,"5'10""",145,70,1984,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3,0,2,-2,-1
dadd80ef954e54ed,Justin Burlinson,"6'1""",170,74,1997,1.24,0.4,3.09,0.61,0,0,1,9.3,0,1,-1,-1
132505067f08c54d,Bubba Bush,"6'0""",185,,1985,0.63,0.55,7.01,0.25,2.82,0.5,0.6,0,0,1,-1,-1
f941505e35fb1eae,Raphael Butler,"6'3""",261,,1984,4.69,0.45,0.94,0.91,0,0,1,14.1,0,0,0,0
6bbb8dc6e128779e,Zak Bucia,"5'10""",170,,  --,0,0,0,0,0,0,0,0,1,2,-1,-1
2833f50b20e96e52,Antwain Britt,"6'1""",205,77,1978,1.46,0.39,2.81,0.44,1.56,0.4,0.5,0,1,3,-2,-1
c6aee362c7a7d482,Randy Brown,"6'3""",170,78,1990,4.38,0.47,3.33,0.54,0.8,0.39,0.74,0.5,11,5,6,1
8fc30d8cebb17116,Martin Buschkamp,"5'9""",145,,1991,0,0,0,0,0,0,0,0,0,0,0,0
1e092415a7eeaf65,Josh Burns,"6'1""",244,,1978,2.4,0.48,5.73,0.32,0,0,1,0,0,0,0,0
4126a78111c0855a,Caio Borralho,"5'10""",185,75,1993,2.59,0.61,1.86,0.59,2.63,0.66,0.57,0.7,6,0,6,0
c06a5c95f1169c0b,James Barnes,"5'8""",135,71,1982,0.57,0.34,3.02,0.39,1.08,0.16,0.4,0,0,1,-1,-1
d6ed764f8b78d32a,Allan Begosso,"5'5""",135,66,1995,1.8,0.4,7.73,0.34,0,0,0.25,2,0,1,-1,-1
8dc4f34c1f50d00d,Charles Bennett,"5'8""",155,,1979,1.39,0.39,1.35,0.64,2.02,1,0.36,2,3,3,0,1
436f970c9ea9169c,Gabriel Benitez,"5'8""",155,71,1988,4.79,0.41,4.05,0.65,0.27,0.5,0.58,1.1,7,6,1,1
2c2caf2f2bab9df5,Humberto Bandenay,"5'11""",145,71,1994,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,1,3,-2,-1
8ef4a91ac694b7ce,Shayna Baszler,"5'7""",135,,1980,2.49,0.3,6.36,0.51,0.67,0.18,0.44,1.3,0,5,-5,-1
106a925d947a0de9,Mack Brewer,,205,,  --,0,0,6.67,0.36,0,0,0,0,0,1,-1,-1
9b68bf67c5695185,Todd Brown,"5'11""",205,,1976,2.15,0.45,3.85,0.48,0,0,0.5,0,0,2,-2,-1
ffc3e6daaa6da0b7,Johnny Bedford,"5'10""",135,71,1983,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0,2,3,-1,-1
fd5b6598a3b70c0a,Seth Baczynski,"6'3""",170,75,1981,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,5,6,-1,-1
b1a3e0aca758b322,Derek Brunson,"6'1""",185,77,1984,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,17,8,9,-1
78a5eea49638685d,Nick Barnes,"5'11""",170,,  --,2.86,0.29,8.93,0.51,5.36,1,1,5.4,0,0,0,0
cf9d24e4bd0cf2ce,Mark Bocek,"5'8""",155,75,1981,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,8,5,3,1
85d905f7c4f5a1af,Murilo Bustamante,"6'2""",183,,1966,1.33,0.32,1.9,0.6,2.46,0.33,0.54,1.2,7,7,0,-1
be0b310a12eb80b4,Enrique Barzola,"5'7""",145,70,1989,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,6,3,3,0
da22387a0407a2dc,Da'Mon Blackshear,"5'10""",135,72,1994,4.28,0.47,4.09,0.48,2.34,0.37,0.66,0.8,2,2,0,-1
7138a15258dabf20,Bruna Brasil,"5'6""",115,65,1993,3.44,0.68,3.94,0.53,1.86,0.66,0.53,0,2,1,1,1
2efbc83a6b9b7f86,Tai Bowden,"5'11""",230,,  --,0,0,0,0,0,0,0,0,1,1,0,1
f348d05403fad037,Dan Bobish,"6'2""",345,,1970,2.06,0.44,1.74,0.34,2.44,0.42,0,1.6,1,4,-3,-1
34b96d52db1d26e6,Kevin Borjas,"5'5""",125,68,1997,5.8,0.44,2.87,0.55,0,0,0.58,0,1,0,1,0
d7e40dca3ae125be,Diana Belbita,"5'7""",115,68,1996,6.59,0.44,5.72,0.53,0.72,0.5,0.66,0,2,3,-1,0
b98209144b63ae26,Mike Budnik,"5'9""",145,68,1974,0.65,0.52,0.95,0.53,0,0,0,3.4,1,3,-2,-1
2f3f12002564bb55,Steve Bruno,"5'10""",170,,1981,0.96,0.52,3.38,0.36,1.94,0.25,0.46,0.4,1,2,-1,-1
a6f3d15cb84334bb,Dean Barry,"5'10""",170,72,1992,9.31,0.4,4.66,0.51,0,0,1,0,0,1,-1,-1
a72d260b436924c4,Francisco Bueno,"5'9""",225,,  --,0,0,0,0,0,0,0,0,1,1,0,-1
1652f3213655b935,Phil Baroni,"5'9""",170,72,1976,2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5,7,13,-6,-1
6b8fd98eb52363d1,Ian Butler,"5'8""",155,,  --,2.09,0.14,6.69,0.36,0,0,0.5,0,0,0,0,0
d024ed963e8bf7ea,Damien Brown,"5'10""",155,68,1984,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,2,4,-2,-1
0e5c79b3594ff0ad,Sherrard Blackledge,"5'11""",155,75,1993,3.7,0.49,3.13,0.55,4,0.33,0.42,0,1,1,0,-1
1efa064872f089d0,David Bielkheden,"5'10""",155,71,1979,1.11,0.57,1.64,0.54,2.65,0.63,0.14,0,1,3,-2,-1
5b2325cd70dbe2ea,Talita Bernardo,"5'4""",135,68,1987,3.12,0.42,4.04,0.55,1.62,0.22,0.28,0.5,1,3,-2,-1
e575b6ff678c1aca,Shonte Barnes,"5'11""",185,76,1987,2.32,0.38,1.55,0.67,0,0,0.6,0,0,1,-1,-1
ec71a892fada28c7,Marco Beltran,"5'8""",125,69,1986,2.07,0.37,1.93,0.63,0.7,0.5,0.46,0.2,3,3,0,-1
3fed746acfd026dd,Todd Butler,"6'1""",200,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
c0342805a1948cbb,Lee Kwan Bum,"6'2""",286,,  --,0.71,0.14,0,1,0,0,0,0,0,1,-1,-1
7d5b12de1625984e,Scott Baker,"6'0""",210,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
aec185309b4843d0,Siyar Bahadurzada,"5'11""",170,73,1984,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,4,4,0,-1
0ee783aa00e468f0,Vitor Belfort,"6'0""",185,74,1977,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,24,14,10,-1
8a22c6b4d29880a3,Chris Birchler,"6'3""",205,,1987,9.35,0.46,14.83,0.35,0,0,0,0,0,1,-1,-1
4a1329cc8eb0928a,Maximo Blanco,"5'8""",145,71,1983,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,4,6,-2,-1
2aaf0181432adf0b,Roy Boughton,"6'0""",205,,  --,0,0,0,0,0,0,0,0,0,0,0,0
4f140403000158b5,Herbert Burns,"5'9""",145,73,1988,1.61,0.51,4.74,0.3,3.92,0.75,0.6,3.3,3,2,1,-1
b8c0f30ee9a98b69,Fernando Bruno,"5'6""",145,,1982,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,0,2,-2,-1
87f19d19f4cb73f8,Bibulatov Magomed,"5'5""",125,65,1988,3.6,0.51,1.83,0.52,2.85,0.4,0.75,0,1,2,-1,-1
a95a0504fd73bd3e,Blake Bowman,"6'2""",170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
3dd92ff9fb0412b3,Ali Bagautinov,"5'4""",125,65,1985,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,4,3,1,-1
3b9f723e2720a238,Roger Bowling,"5'9""",155,68,1982,3.9,0.47,3.86,0.51,3.09,0.43,0.27,0.9,4,5,-1,-1
dcdc4503b9d49977,Julia Budd,"5'7""",145,67,1983,2.42,0.74,1.18,0.47,3.6,0.57,0.83,0,2,2,0,-1
e2d5072048b825b1,Goldman Butler,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
2c99576fefe53c7c,Renan Barao,"5'6""",145,70,1987,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,11,8,3,-1
8e9eb3fc86db0f7d,Marc-Andre Barriault,"6'1""",185,74,1990,5.95,0.47,5.22,0.53,0.24,0.25,0.67,0.1,5,5,0,0
b16a7e6a627e9789,Chase Beebe,"5'7""",135,67,1985,2.17,0.38,1.64,0.69,2.49,0.42,0.41,0.9,2,5,-3,-1
b3b6e80b7d5f8f0d,Jeremiah Billington,"5'9""",205,,1977,1.6,0.62,7.06,0.35,0,0,0.5,0,0,1,-1,-1
45f7cb591c3ab00b,Sean Brady,"5'10""",170,72,1992,4.17,0.53,3.86,0.62,2.8,0.5,0.87,0.8,5,1,4,-1
3236bf606fe9fa5b,Travis Browne,"6'6""",255,79,1982,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,9,7,2,-1
37ce890a4670b287,Roman Bravo-Young,,205,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2b93ebd9f5417ad2,Michael Bisping,"6'1""",185,75,1979,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,23,9,14,-1
29508aff4d93cbbe,Ryan Bastianelli,"5'5""",135,,  --,0,0,0,0,0,0,0,0,1,0,1,1
4fcf6e0c4e0e6664,Izabela Badurek,"5'5""",115,,1991,3.74,0.71,4.9,0.32,1.75,0.12,1,0,0,1,-1,-1
01f022fa494188e2,Josh Bryant,"5'10""",185,,1980,1.1,0.2,6.1,0.43,0,0,0,0,0,1,-1,-1
a653cb5eb4b39339,Caio Bittencourt,"6'0""",185,75,1991,0.29,0.16,0.57,0.33,0,0,0,0,0,1,-1,-1
85df85a4e276c90e,Terrell Brown,,185,,1983,0,0,0,0,0,0,0,0,0,1,-1,-1
06dced58ca24a6bd,Junior Barata,"5'10""",170,,1982,4.03,0.33,8.46,0.34,0,0,0,0,0,1,-1,-1
80eacd4da0617c57,Joseph Benavidez,"5'4""",125,65,1984,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,21,8,13,-1
74f13066b1417ef3,Rudy Bears,"5'11""",170,,  --,1.27,0.29,2.53,0.5,0,0,0,0,0,1,-1,-1
0b935b9bbbe5fc07,Keith Berry,"6'1""",185,,1987,0.27,0.12,6.27,0.28,0,0,0,0,0,4,-4,-1
76ee3d666c648f6b,Charles Byrd,"5'10""",185,73,1983,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5,3,3,0,-1
9a2d3567abc02e34,Tae Hyun Bang,"5'9""",155,71,1983,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,2,3,-1,-1
c7011de4765d2497,Paul Bradley,"5'9""",170,,1983,2.26,0.32,4.13,0.56,1.12,0.16,1,0,1,3,-2,-1
98f6da59d765ec94,Charlie Brenneman,"5'10""",155,70,1981,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0,4,7,-3,-1
8a0a35e7c74bebcc,Ashe Bowman,"5'9""",155,,1976,2.43,0.42,4.86,0.57,0,0,0,0,0,1,-1,-1
